chr	start	end	Gene	Peak_type	Cluster	Accessibility_2-cell	Accessibility_4-cell	Accessibility_8-cell	Accessibility_Morula	source_file	source_sheet
chr2	47401952	47404318	RP11-761B3.1	distal	2	0.471883427	-0.12904564699999999	0.779666472	1.3079209440000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56222276	56224096	RP11-762I7.5	distal	3	0.7330980979999999	-0.413128362	1.0397599579999999	-0.296950521	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56222640	56224227	RP11-762I7.5	distal	3	-0.393734955	0.284730291	-0.47205505299999995	-0.673054225	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	118314927	118315440	RP11-770J1.4	distal	3	-0.16904476	1.16082322	0.544057857	1.5629807740000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	118307826	118308721	RP11-770J1.4	promoter	3	0.414249605	0.7023570579999999	-0.111293887	1.1136843790000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	118272007	118273038	RP11-770J1.5	promoter	4	-0.755373595	-0.361102086	0.60521342	1.09397921	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	75497829	75499084	RP11-77K12.1	distal	4	0.477024725	-0.122215473	0.139457078	-0.277089413	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	75497668	75499006	RP11-77K12.1	distal	4	-0.032594747	0.537467345	-0.24496855899999997	-0.595068442	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	75589159	75590593	RP11-77K12.7	distal	6	-0.076042107	0.5718407670000001	-0.384620426	0.36642316	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47491941	47493064	RP11-81K2.1	distal	3	-0.894248067	-0.564868091	-0.41494376899999996	1.7557866290000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47547967	47548625	RP11-81K2.1	distal	3	1.22598972	-0.019468586	-1.3775135509999998	-0.564054762	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47517729	47518143	RP11-81K2.1	distal	3	0.534849356	-0.23753932	0.540391913	-1.260893691	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47529372	47530569	RP11-81K2.1	distal	3	0.76556374	0.564675055	0.291427328	-1.299668092	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47467175	47467563	RP11-81K2.1	distal	3	-0.59273555	-0.477296614	1.610366079	1.5243612709999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47528551	47529312	RP11-81K2.1	distal	3	0.65198693	-0.8140795829999999	-0.00048530800000000005	-0.775669457	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47524460	47524827	RP11-81K2.1	distal	3	-0.353204261	-1.025843028	1.519356787	1.374768345	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47491732	474927381	RP11-81K2.1	distal	3	0.235391545	-0.283770846	-0.057066183	0.615289824	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47459932	47460892	RP11-81K2.1	distal	3	1.043458	-0.512059546	0.18473547399999998	-1.687334816	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47532466	47533309	RP11-81K2.1	distal	3	0.937204282	-0.389163276	-0.384746606	-1.117727075	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47512278	47512802	RP11-81K2.1	distal	3	0.604350508	-1.239895824	-0.18097197399999998	-0.248255886	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	47547186	47547915	RP11-81K2.1	distal	3	1.427329481	-0.15223831599999998	-0.610725092	-0.937294029	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	62438191	624393781	RP11-831H9.11	distal	2	-0.60050993	-0.224003974	1.455507246	0.434462192	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	62432194	62436311	RP11-831H9.11	distal	2	-0.505850559	-0.976398786	0.9716569359999999	1.034718455	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	62440291	62440854	RP11-831H9.11	distal	2	-0.9377143590000001	2.059770954	0.258179765	-0.052490064	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	62439415	62440193	RP11-831H9.11	distal	2	-0.775338469	-0.135929876	0.146045728	0.9823231490000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	62431924	62434001	RP11-831H9.11	distal	2	-0.706049417	-0.156091003	0.086437574	0.805723816	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	62436377	62437736	RP11-831H9.11	distal	2	-0.7093176059999999	-0.251151608	1.4846007140000002	0.185388532	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	71639393	71640527	RP11-849H4.2	promoter	2	0.39514633299999996	1.0061578420000001	0.047542061	-0.381389269	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	71638975	71640419	RP11-849H4.2	distal	2	-0.7178496870000001	-0.130083772	0.1291177	0.8978520720000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	57192031	57192626	RP11-872D17.8	promoter	1	0.814321691	-0.5754245	-1.165437179	-0.652039248	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr11	57169599	57170528	RP11-872D17.8	distal	1	0.11665885599999999	-1.024503237	0.18929996100000002	2.230990583	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56717892	56718444	RP11-977G19.10	distal	1	-0.9933861079999999	-0.408601483	-0.32472113399999997	1.781873655	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	3583380	3584697	RP13-512J5.1	distal	5	-0.903082616	-1.019878898	-0.40784695	0.41641802	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	3601097	3601609	RP13-512J5.1	distal	5	-0.323895904	-0.42060456	2.051115867	0.484293584	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	3605491	3606519	RP13-512J5.1	distal	5	-0.403000491	-0.8014998320000001	0.458806534	0.647345092	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	10493825	10494734	RP1L1	distal	5	0.90393701	-0.240635606	-1.040703415	-1.235217693	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	10548177	10548599	RP1L1	distal	5	1.0258318309999999	0.10210920400000001	-1.037869549	-1.194933351	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr22	30831529	30832249	RP4-539M6.19	distal	1	-0.288428196	0.7312791679999999	-0.43178241	0.566052902	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	1334293	1336544	RP4-758J18.2	promoter	3	0.418343201	-0.50885539	1.252984543	-0.599734419	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	7835288	7835826	RPA3-AS1	distal	3	-0.34312282	-0.7060005840000001	0.487488845	-0.794321457	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	8007931	8009827	RPA3-AS1	distal	3	-0.34000989299999995	1.1386592690000001	0.427965262	-0.00175847	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr7	7950904	7951564	RPA3-AS1	distal	3	0.269252311	-0.5764269870000001	0.46194567	-0.687008603	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	5340598	53415051	RPAIN	distal	1	-0.157387045	-0.465605018	1.30891335	0.788916545	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	5341852	5343501	RPAIN	distal	1	0.052028	0.06203190099999999	0.0017024520000000001	1.868134207	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr15	41835715	41836755	RPAP1	distal	1	-0.520278734	0.867577332	1.123396199	0.363057997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr2	210866834	210867963	RPE	promoter	1	-0.319286537	-0.62340679	0.7162218309999999	1.058155439	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	84971098	84972735	RPF1	distal	3	0.018688881	1.309128334	0.588995374	-1.119209443	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	84971339	84972828	RPF1	distal	3	-1.04435598	0.21937072100000002	-0.42010509799999995	0.628932944	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	84944613	84945547	RPF1	promoter	3	-0.925753453	-0.559874067	0.348566655	1.235089314	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	111355049	111355567	RPF2	distal	3	-0.7918208309999999	0.772773409	0.09420282199999999	-1.050936733	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr6	111327085	111327745	RPF2	distal	3	-0.45589521	0.488760276	1.989263688	0.778319451	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	21776182	21777903	RPGRIP1	distal	4	-0.28295719399999997	-0.042804642000000004	0.543268128	1.278529133	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	21818676	21818981	RPGRIP1	distal	4	-0.45191099799999995	0.47064842100000004	1.898910505	0.537734637	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	21766140	21767026	RPGRIP1	promoter	4	-0.816006298	0.150438445	1.625921776	1.32477547	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	113112259	113112819	RPH3A	distal	2	0.334086345	-0.43460829	-0.868622078	-0.507247648	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	235489	236361	RPH3AL	distal	2	-0.855630627	-0.7742810920000001	-0.014756782	0.668100316	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	158995	159466	RPH3AL	distal	2	0.186312329	0.460750724	-0.9501781970000001	1.134172432	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	151326	152451	RPH3AL	distal	2	-0.315185183	-0.591969584	0.710056745	1.2941091470000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	47120678	47121173	RPL10L	promoter	3	-0.74684341	0.6789646359999999	1.834378625	0.8029199509999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	24017537	24019193	RPL11	promoter	4	-0.679516745	-0.303731782	1.457071482	1.136788289	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	24031210	24031937	RPL11	distal	4	-0.304686285	-0.715702265	1.580531677	-0.8500586529999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	24031007	24031854	RPL11	distal	4	0.214102734	0.04381755	2.221416917	-0.625698706	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	24022949	24024226	RPL11	distal	4	0.003963862	-0.7598106509999999	2.045640477	0.6307652739999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	24022818	24023690	RPL11	distal	4	-0.66158706	0.244121267	1.484559366	0.6496190310000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	24017922	24019664	RPL11	distal	4	0.201313525	0.28679317600000004	1.0236915629999999	-0.35036101700000005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	130211202	130214755	RPL12	promoter	4	-0.16393023	-0.15171712199999998	-0.6472809420000001	1.6293841919999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89623750	89624276	RPL13	promoter	4	-0.9654393309999999	0.616424611	0.795145352	0.28562699	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	89637547	89640198	RPL13	distal	4	0.240656552	-0.951026507	0.47656468799999996	1.208216962	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	40499889	40500648	RPL14	promoter	4	-0.040394177999999996	-0.08628308300000001	0.573020494	1.946060116	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	23957921	23959439	RPL15	promoter	3	-1.129477129	0.424828893	0.6784690390000001	0.310684942	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	49132769	49134795	RPL18	distal	3	1.109893421	-0.7717009509999999	0.48946643100000004	-0.534191602	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	49132614	49133816	RPL18	distal	3	-0.087027616	-0.36307723399999997	0.43866749899999996	-0.44845913200000004	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17980833	17981518	RPL18A	distal	3	-0.495951149	-0.283044182	0.589242513	1.034553552	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17977595	17978338	RPL18A	distal	3	-1.4810664480000002	-0.40576437600000004	0.835278355	0.865398652	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17972371	17972854	RPL18A	distal	3	-0.29474817600000003	0.507061854	1.476925974	0.449205206	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17984416	17985775	RPL18A	distal	3	-0.38614779	1.248609529	-0.141624355	0.23470123399999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17977221	17977880	RPL18A	distal	3	-0.256417528	-0.9543140240000001	1.137612408	1.44921231	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	17969911	17972030	RPL18A	distal	3	0.059904848	1.126198208	0.727629133	0.552083005	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37365281	37366428	RPL19	distal	4	0.760650237	0.029418276	-0.400531429	-0.773060725	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37351079	37351567	RPL19	distal	4	0.187739113	0.339979088	0.48530111600000003	0.6005692810000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr13	27825239	27826775	RPL21	promoter	4	-1.339872827	0.29815131699999997	1.060728682	0.20823107	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr13	27831249	27831796	RPL21	distal	4	0.070908873	-1.2185353620000001	1.358616992	1.022929368	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	6275718	6276293	RPL22	distal	4	0.261972449	-0.247961197	1.050998285	-0.38629403799999995	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	6258875	6260451	RPL22	promoter	4	0.590627638	-0.576771359	1.497228543	0.31012441	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	6268641	6270066	RPL22	distal	4	0.60164444	1.094388299	-1.16957304	0.572399202	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	6264862	6266848	RPL22	distal	4	-0.9827889390000001	-0.433342513	-0.24273461100000002	0.262704946	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37011281	37011779	RPL23	distal	4	-0.79088422	0.816651769	1.323492227	0.359757295	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37009097	37010437	RPL23	distal	4	-0.520027776	-0.505202289	-0.211862301	0.269203739	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	37011839	37012364	RPL23	promoter	4	-0.940734069	-0.758367662	0.775698385	2.019002835	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	27060804	27061227	RPL23A	distal	3	0.071498173	-0.644160195	-1.174659528	-0.853271743	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	101411018	101411543	RPL24	distal	4	-0.43374552200000005	-0.149374943	0.5475856370000001	1.8093477690000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	101396691	1013975491	RPL24	distal	4	-0.6602817129999999	-0.240384551	1.632685405	-0.349980925	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	101410416	101410878	RPL24	distal	4	-0.6843265709999999	-0.645699373	1.165360399	1.783634856	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	55911522	55912660	RPL28	distal	3	-0.907011942	1.0912954	1.7012938880000001	0.257850869	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	55913591	55914237	RPL28	distal	3	-0.26087232	0.682241092	1.5204749340000001	0.282728257	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	55916793	55918161	RPL28	distal	3	0.168401348	0.635405025	1.956201609	-0.195019783	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	52037097	52037701	RPL29	distal	4	0.19807587100000001	1.449754205	-0.6717455440000001	-0.99181598	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	52035411	52036281	RPL29	distal	4	1.0754368779999999	-0.663393583	-0.516332376	0.7369393320000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	52033848	52034428	RPL29	distal	4	0.5608325270000001	-0.97420128	1.5896505109999999	-0.460704186	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr8	99057173	99058726	RPL30	promoter	3	0.12126592900000001	-0.9457445529999999	1.9442920680000002	-0.299920858	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	12871632	12873811	RPL32	distal	4	-0.8946249909999999	-0.468554982	1.3405129009999999	0.23405444	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr4	109540883	109542117	RPL34	promoter	4	-1.259170945	1.182182207	0.10132839699999999	0.55589576	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	127630340	127632270	RPL35	distal	4	-0.013356956000000001	-0.05763622	-0.446779749	0.7343847090000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	127630269	127632048	RPL35	distal	4	0.7484601790000001	1.30247084	-0.310329403	0.28591598	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr9	127616778	1276202531	RPL35	distal	4	-0.24514027	0.48388414700000004	1.960231516	0.472610685	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	197685387	1976859661	RPL35A	distal	4	-0.6510714670000001	0.8785769170000001	1.8660504869999999	0.32601885399999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	5686347	5688322	RPL36	distal	5	-0.369140934	-0.441261046	1.324806607	0.019868588	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	5679473	5681314	RPL36	distal	5	0.5324529929999999	0.39755389	-0.210459153	0.301138028	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	5686191	5687434	RPL36	promoter	5	0.855413572	-0.749013785	-0.55826448	0.6225605129999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr19	5690911	5699446	RPL36	distal	5	-0.217188663	-1.089407237	1.7316192330000002	-0.05783332	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr14	50086777	50088167	RPL36AL	promoter	4	-0.37825529399999996	0.386678298	0.650944807	0.525164505	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	40834223	40836419	RPL37	distal	4	-1.031037268	0.10088791400000001	1.772574457	-0.13732360000000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	40825172	40826151	RPL37	distal	4	-0.8162040009999999	-0.28920373899999996	0.707783708	0.31425866399999997	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr5	40827236	40828102	RPL37	distal	4	-0.733708797	-0.5090090079999999	1.957509212	0.736417118	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	72206059	72209943	RPL38	distal	4	-0.155122641	-0.523422542	0.566519376	-0.639496033	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	72199004	72200982	RPL38	distal	4	-0.590517713	1.458152616	0.300995329	-0.315789765	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	72195653	72196117	RPL38	distal	4	0.41866879700000004	0.439188265	-0.21654436800000001	1.123079399	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	72195705	72196224	RPL38	distal	4	0.86572349	-1.187934475	-0.8442884940000001	-1.3913253419999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr17	72206181	72212745	RPL38	distal	4	0.48684322799999996	-0.172049864	0.9015521790000001	-1.6079895730000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	186899023	186902101	RPL39L	promoter	4	-0.324557871	0.80562243	-0.271861443	2.018000726	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	186891605	186892225	RPL39L	distal	4	-0.787876988	-0.341556694	-0.144731948	-0.45804970799999994	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr3	186856871	186857815	RPL39L	distal	4	0.453540093	0.950873099	0.17060748899999997	-0.178521298	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2016804	2017946	RPL3L	distal	5	0.927163607	-0.787920933	0.56051855	-0.8290092520000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2007421	2007742	RPL3L	distal	5	0.067480532	1.477440413	1.2063549279999999	-0.323369972	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2008701	2010216	RPL3L	distal	5	-0.7118969479999999	1.374041145	-0.074893922	-0.385219507	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2013578	2016254	RPL3L	distal	5	-0.889228549	0.26785364899999997	1.460677588	0.6355818320000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2012626	2013196	RPL3L	distal	5	-0.724010081	0.376417121	2.021204134	0.22100746699999999	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2012878	2013380	RPL3L	distal	5	-0.648712402	0.6848091590000001	1.770665519	-0.321304795	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2010465	2012369	RPL3L	distal	5	-0.798989065	0.49090406600000003	-1.0029771029999999	1.2017517640000002	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr16	2008830	2012164	RPL3L	distal	5	-0.501536758	-0.118875925	0.889470878	-0.158348577	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56521454	56523443	RPL41	distal	4	-0.698225113	-0.071321445	0.20513955600000003	1.025061884	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56509972	56511227	RPL41	promoter	4	-0.893175655	0.41674893399999996	1.947135679	-0.08794837300000001	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56519861	56520751	RPL41	distal	4	-1.1391937859999999	-0.827173443	0.038090425	1.8510826969999998	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	56521105	56522490	RPL41	distal	4	-0.061609125	0.429168289	0.6897669820000001	1.526023163	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	93296965	93298358	RPL5	promoter	4	-0.750354492	-0.245603469	-0.023011099	-0.37734735	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr1	93297023	93298466	RPL5	distal	4	-1.118179937	-0.656719709	1.231553382	0.081649606	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
chr12	112854911	112855590	RPL6	distal	4	-0.040833823	-0.38253380600000003	2.303462135	0.179050337	Liu2019_NatComm_SuppData2.xls	tab_delimited_text
